source,window,flow_key,packet_count,total_bytes,duration_s,bytes_per_sec,mean_payload_len,std_payload_len,min_payload_len,max_payload_len,mean_iat,std_iat,min_iat,max_iat,burst_count,upload_ratio,label
browse_session5,0,5t:142.251.223.238:443-172.17.93.240:51796/17,13,7974,0.1133,70408.66,613.38,542.42,32,1258,0.009438,0.01593,0.0,0.053133,1,0.0,web
browse_session5,0,cid:ee99736e3a0d20d9,11,2146,0.1046,20506.68,195.09,352.53,39,1258,0.010465,0.016089,0.000205,0.053275,1,1.0,data
browse_session5,0,5t:142.251.156.119:443-172.17.93.240:54698/17,1317,1522582,4.811,316476.27,1156.1,319.44,30,1258,0.003656,0.040903,0.0,1.424817,6,0.0,web
browse_session5,1,5t:142.251.156.119:443-172.17.93.240:54698/17,87,49592,3.4157,14518.76,570.02,554.19,30,1258,0.039718,0.162069,0.0,1.340711,6,0.0,web
browse_session5,0,cid:fb292d54192d0bdc,520,65141,4.7907,13597.28,125.27,257.97,37,1258,0.009231,0.065057,5.5e-05,1.4415,5,1.0,web
browse_session5,1,cid:fb292d54192d0bdc,56,14891,3.396,4384.86,265.91,361.48,37,1258,0.061745,0.198469,0.000176,1.33952,6,1.0,web
browse_session5,0,5t:142.250.77.99:443-172.17.93.240:58132/17,44,48427,0.0648,746972.69,1100.61,383.71,31,1258,0.001508,0.002849,0.0,0.017157,1,0.0,web
browse_session5,0,5t:142.251.220.98:443-172.17.93.240:56638/17,22,11883,0.2878,41295.41,540.14,558.89,29,1258,0.013703,0.025991,0.0,0.094169,1,0.0,web
browse_session5,0,5t:142.250.206.42:443-172.17.93.240:49664/17,17,10005,0.1043,95961.61,588.53,546.07,32,1258,0.006516,0.012417,0.0,0.040941,1,0.0,web
browse_session5,0,cid:f4f26d998c2f4207,8,2681,0.0694,38634.53,335.12,506.51,40,1258,0.009913,0.008715,0.000323,0.028811,1,1.0,web
browse_session5,0,5t:142.250.77.99:443-172.17.93.240:53264/17,10,6206,0.034,182509.36,620.6,530.68,31,1258,0.003778,0.00432,0.0,0.013696,1,0.0,web
browse_session5,0,5t:172.17.93.240:58210-172.217.24.163:443/17,17,10929,1.0861,10062.85,642.88,531.28,31,1258,0.06788,0.251462,0.0,1.041605,2,0.0,web
browse_session5,0,5t:172.17.93.240:60169-172.217.24.163:443/17,270,328733,0.3795,866199.6,1217.53,205.08,33,1258,0.001411,0.003601,0.0,0.043766,1,0.0,web
browse_session5,1,5t:172.17.93.240:60169-172.217.24.163:443/17,347,429874,0.5055,850397.15,1238.83,144.91,37,1258,0.001461,0.00511,0.0,0.069523,1,0.0,web
browse_session5,0,5t:142.251.221.110:443-172.17.93.240:57555/17,14,9947,0.1024,97122.78,710.5,563.06,33,1258,0.007878,0.013031,0.0,0.049179,1,0.0,web
browse_session5,1,5t:142.251.221.110:443-172.17.93.240:57555/17,45,44466,1.7019,26127.34,988.13,455.44,31,1258,0.038679,0.134711,0.0,0.661273,4,0.0,web
browse_session5,0,5t:142.251.222.174:443-172.17.93.240:56013/17,17,9814,0.1022,96025.58,577.29,532.47,32,1258,0.006388,0.011856,0.0,0.039682,1,0.0,web
browse_session5,0,cid:f846a8c39e06af98,73,19460,3.3933,5734.75,266.58,463.63,39,1258,0.04713,0.217889,3.6e-05,1.580782,4,1.0,web
browse_session5,1,cid:f846a8c39e06af98,8,3121,0.2588,12060.54,390.12,504.04,41,1254,0.036968,0.040355,0.000305,0.127386,2,1.0,web
browse_session5,0,5t:142.250.67.46:443-172.17.93.240:50359/17,141,149641,3.4155,43812.92,1061.28,435.26,32,1258,0.024396,0.155643,0.0,1.556909,4,0.0,web
browse_session5,1,5t:142.250.67.46:443-172.17.93.240:50359/17,8,437,0.2972,1470.53,54.62,26.37,34,108,0.042453,0.039214,9.8e-05,0.126889,2,0.0,web
browse_session5,0,5t:142.250.77.99:443-172.17.93.240:56399/17,43,48996,0.138,355102.96,1139.44,340.02,35,1258,0.003285,0.006392,0.0,0.042201,1,0.0,web
browse_session5,0,5t:142.251.43.130:443-172.17.93.240:55549/17,23,11266,0.2673,42149.56,489.83,544.06,29,1258,0.012149,0.017432,0.0,0.066275,1,0.0,web
browse_session5,0,5t:142.251.157.119:443-172.17.93.240:56251/17,33,34973,0.0474,737092.95,1059.79,397.51,33,1258,0.001483,0.003108,0.0,0.015984,1,0.0,web
browse_session5,0,5t:142.251.223.238:443-172.17.93.240:57320/17,14,5926,0.1387,42729.27,423.29,494.91,30,1258,0.010668,0.019446,0.0,0.07037,1,0.0,web
browse_session5,0,cid:ea9f85d25d891235,9,2018,0.1218,16561.6,224.22,383.97,41,1258,0.015231,0.022728,0.000196,0.070395,1,1.0,data
browse_session5,0,5t:142.250.182.67:443-172.17.93.240:49664/17,14,8327,0.2658,31328.23,594.79,546.68,32,1258,0.020446,0.044991,0.0,0.171989,2,0.0,web
cloudflare_20260517_143206,0,5t:10.104.182.141:49602-142.251.150.119:443/17,14,9325,0.134,69570.83,666.07,533.11,32,1258,0.01031,0.015895,1e-06,0.047503,1,0.0,data
cloudflare_20260517_143206,0,5t:10.104.182.141:59489-142.251.154.119:443/17,17,10729,0.1244,86231.34,631.12,543.71,32,1258,0.007776,0.014542,0.0,0.047719,1,0.0,data
cloudflare_20260517_143206,0,5t:10.104.182.141:60050-104.16.123.96:443/17,29,17650,3.3082,5335.28,608.62,508.71,31,1208,0.118149,0.42499,0.0,2.274521,5,0.0,web
cloudflare_20260517_143206,0,5t:10.104.182.141:63470-104.18.28.7:443/17,68,63956,0.2804,228109.56,940.53,399.1,31,1208,0.004185,0.010715,0.0,0.04039,1,0.0,web
cloudflare_20260517_143206,0,5t:10.104.182.141:58043-142.251.221.174:443/17,10,7400,0.0704,105140.7,740.0,558.19,32,1258,0.00782,0.01123,2e-06,0.02936,1,0.0,web
cloudflare_20260517_143206,1,5t:10.104.182.141:58043-142.251.221.174:443/17,6,644,3.4894,184.56,107.33,103.49,32,279,0.697884,0.591897,0.002047,1.446524,4,0.0,web
cloudflare_20260517_143206,0,cid:e61cb098f561eb6b,7,1604,0.0442,36253.66,229.14,420.45,41,1258,0.007374,0.007091,0.000137,0.01863,1,1.0,data
cloudflare_20260517_143206,1,cid:e61cb098f561eb6b,7,1034,3.5269,293.18,147.71,177.7,40,543,0.587816,0.566228,0.001684,1.3833,4,1.0,data
cloudflare_20260517_143206,0,5t:10.104.182.141:53910-104.18.28.7:443/17,516,544134,3.0442,178745.27,1054.52,345.63,31,1208,0.005911,0.05086,1e-06,0.996336,4,0.0,web
cloudflare_20260517_143206,0,cid:010d05402e623742730d3e404762291944a412b8,441,71905,3.0501,23574.51,163.05,304.19,51,1258,0.006932,0.053106,2e-06,0.970702,4,1.0,web
cloudflare_20260517_143206,1,cid:010d05402e623742730d3e404762291944a412b8,5,3926,0.0384,102159.84,785.2,473.0,53,1258,0.009607,0.016611,1e-05,0.038379,1,1.0,web
cloudflare_20260517_143206,0,5t:10.104.182.141:54271-104.16.123.96:443/17,648,752266,1.9095,393959.06,1160.9,211.45,32,1208,0.002951,0.028939,1e-06,0.604589,8,0.0,web
cloudflare_20260517_143206,1,5t:10.104.182.141:54271-104.16.123.96:443/17,904,1008203,2.5086,401906.04,1115.27,287.87,32,1208,0.002778,0.043466,0.0,0.877593,4,0.0,web
cloudflare_20260517_143206,2,5t:10.104.182.141:54271-104.16.123.96:443/17,79,64902,1.8042,35973.71,821.54,514.97,32,1208,0.02313,0.121952,0.0,0.852746,3,0.0,web
cloudflare_20260517_143206,0,cid:01392aeb899d9de6b8385cebd19d965c6a964c2e,147,21497,1.908,11266.58,146.24,270.18,51,1258,0.013069,0.059357,1e-06,0.599586,8,1.0,web
cloudflare_20260517_143206,1,cid:01392aeb899d9de6b8385cebd19d965c6a964c2e,230,144331,2.5168,57346.91,627.53,587.94,52,1258,0.01099,0.08655,1e-06,0.885929,4,1.0,web
cloudflare_20260517_143206,2,cid:01392aeb899d9de6b8385cebd19d965c6a964c2e,52,40280,1.8417,21871.67,774.62,514.35,52,1258,0.036111,0.149006,2e-06,0.84529,3,1.0,web
cloudflare_20260517_143206,0,5t:10.104.182.141:63856-104.16.123.96:443/17,38,35740,0.2469,144783.16,940.53,458.55,31,1208,0.006672,0.026495,1e-06,0.162276,2,0.0,web
cloudflare_20260517_143206,1,5t:10.104.182.141:63856-104.16.123.96:443/17,30,30262,0.1528,197988.77,1008.73,406.75,31,1208,0.005271,0.012687,0.0,0.059891,1,0.0,web
cloudflare_20260517_143206,2,5t:10.104.182.141:63856-104.16.123.96:443/17,6,2424,0.086,28177.23,404.0,372.0,32,779,0.017205,0.009807,0.011108,0.036766,1,0.0,web
cloudflare_20260517_143206,0,5t:10.104.182.141:59699-104.18.30.78:443/17,14,11399,0.0689,165433.25,814.21,518.6,32,1208,0.0053,0.009148,2e-06,0.031575,1,0.0,web
cloudflare_20260517_143206,0,5t:10.104.182.141:55806-142.251.155.119:443/17,16,8914,0.2504,35595.07,557.12,544.25,32,1258,0.016695,0.020696,3e-06,0.067428,1,0.0,web
cloudflare_20260517_143206,0,cid:81baa398d5c0ed5040e5653af6ae,17,3899,2.8159,1384.66,229.35,383.29,45,1258,0.175991,0.450525,0.00012,1.891202,4,1.0,web
cloudflare_20260517_143206,1,cid:81baa398d5c0ed5040e5653af6ae,6,1202,0.439,2738.24,200.33,343.31,45,968,0.087794,0.064523,0.034318,0.212528,2,1.0,web
cloudflare_20260517_143206,0,5t:10.104.182.141:64407-104.16.44.99:443/17,13,8380,0.0748,111961.76,644.62,525.17,32,1208,0.006237,0.009015,2e-06,0.029899,1,0.0,web
cloudflare_20260517_143206,0,5t:10.104.182.141:51535-216.239.32.223:443/17,19997,24897320,4.9974,4982045.83,1245.05,108.07,32,1258,0.00025,0.002628,0.0,0.352323,2,0.0,web
cloudflare_20260517_143206,1,5t:10.104.182.141:51535-216.239.32.223:443/17,14383,17964417,3.225,5570396.62,1249.0,92.68,34,1258,0.000224,0.000642,0.0,0.007413,1,0.0,web
cloudflare_20260517_143206,0,5t:10.104.182.141:57587-104.18.30.78:443/17,13,6248,0.3607,17321.16,480.62,519.09,31,1208,0.03006,0.064355,1e-06,0.236147,2,0.0,web
cloudflare_20260517_143206,0,cid:01669ac5b18af9edda66a1c57f8afd4ed34cfb99,12,7738,0.3577,21631.09,644.83,592.84,51,1258,0.032521,0.08507,2e-06,0.297837,2,1.0,web
cloudflare_20260517_143206,0,5t:10.104.182.141:61749-142.250.183.166:443/17,25,10414,0.3506,29707.37,416.56,507.3,29,1258,0.014606,0.022914,0.0,0.105232,2,0.0,web
cloudflare_20260517_143206,1,5t:10.104.182.141:61749-142.250.183.166:443/17,9,600,0.13,4616.85,66.67,61.99,29,199,0.016245,0.016632,1e-06,0.044687,1,0.0,web
cloudflare_20260517_143206,0,5t:10.104.182.141:53444-23.46.187.160:443/17,27,10612,0.4114,25796.29,393.04,507.23,29,1460,0.015822,0.028993,1e-06,0.094529,1,0.0,web
cloudflare_20260517_143206,1,5t:10.104.182.141:53444-23.46.187.160:443/17,5,277,0.0788,3516.88,55.4,31.85,30,108,0.019691,0.030462,1e-06,0.072252,1,0.0,web
cloudflare_20260517_143206,0,5t:10.104.182.141:49835-142.251.155.119:443/17,16,5917,0.5109,11582.18,369.81,485.4,29,1258,0.034058,0.104913,1e-06,0.42472,2,0.0,web
facebook_20260517_143544,0,5t:10.104.182.141:64072-142.251.151.119:443/17,17,10526,0.141,74671.66,619.18,544.0,32,1258,0.00881,0.015044,0.0,0.048103,1,0.0,data
facebook_20260517_143544,0,5t:10.104.182.141:57140-57.144.56.1:443/17,96,89536,0.603,148491.9,932.67,450.25,47,1240,0.006347,0.028841,0.0,0.241344,3,0.0,web
facebook_20260517_143544,0,5t:10.104.182.141:51407-142.251.150.119:443/17,17,10774,0.1255,85818.47,633.76,541.98,32,1258,0.007847,0.014888,0.0,0.050198,1,0.0,data
facebook_20260517_143544,0,5t:10.104.182.141:54360-57.144.56.1:443/17,28,13081,1.6964,7710.9,467.18,525.66,47,1240,0.062831,0.126206,1e-06,0.624922,4,0.0,web
facebook_20260517_143544,1,5t:10.104.182.141:54360-57.144.56.1:443/17,121,107827,4.961,21734.81,891.13,485.53,56,1240,0.041342,0.16651,0.0,1.398905,10,0.0,web
facebook_20260517_143544,2,5t:10.104.182.141:54360-57.144.56.1:443/17,357,325174,4.9951,65098.09,910.85,487.68,40,1240,0.014031,0.052224,0.0,0.601396,15,0.0,web
facebook_20260517_143544,3,5t:10.104.182.141:54360-57.144.56.1:443/17,181,132892,4.9497,26848.57,734.21,544.18,34,1240,0.027498,0.080538,1e-06,0.686161,13,0.0,web
facebook_20260517_143544,4,5t:10.104.182.141:54360-57.144.56.1:443/17,114,100706,4.9275,20437.64,883.39,488.96,42,1240,0.043606,0.249562,1e-06,2.535864,8,0.0,web
facebook_20260517_143544,5,5t:10.104.182.141:54360-57.144.56.1:443/17,178,150483,2.2708,66269.01,845.41,521.29,41,1240,0.012829,0.052358,1e-06,0.412714,7,0.0,web
facebook_20260517_143544,0,cid:b900f380086ed95c,27,12931,1.6673,7755.53,478.93,513.88,42,1258,0.064128,0.136146,2e-06,0.645961,5,1.0,data
facebook_20260517_143544,1,cid:b900f380086ed95c,74,21479,4.9606,4329.94,290.26,442.79,42,1258,0.067953,0.214092,2e-06,1.425146,11,1.0,data
facebook_20260517_143544,2,cid:b900f380086ed95c,313,133791,4.9996,26760.24,427.45,532.61,42,1258,0.016024,0.056087,1e-06,0.60078,15,1.0,data
facebook_20260517_143544,3,cid:b900f380086ed95c,167,69897,4.9525,14113.42,418.54,521.21,39,1258,0.029834,0.084437,2e-06,0.66878,14,1.0,data
facebook_20260517_143544,4,cid:b900f380086ed95c,52,24558,4.9274,4983.92,472.27,524.65,42,1258,0.096617,0.367721,2e-06,2.553204,9,1.0,data
facebook_20260517_143544,5,cid:b900f380086ed95c,118,85437,2.2586,37826.98,724.04,560.89,42,1258,0.019304,0.067229,2e-06,0.42891,7,1.0,data
facebook_20260517_143544,0,5t:10.104.182.141:50543-57.144.168.128:443/17,1551,1866937,0.3297,5663359.99,1203.7,200.73,47,1240,0.000213,0.001776,0.0,0.063061,1,0.0,web
facebook_20260517_143544,1,5t:10.104.182.141:50543-57.144.168.128:443/17,1332,1561472,3.5991,433849.23,1172.28,266.69,56,1240,0.002704,0.090034,0.0,3.28575,2,0.0,web
facebook_20260517_143544,2,5t:10.104.182.141:50543-57.144.168.128:443/17,1846,2184394,4.9608,440327.45,1183.31,245.43,32,1240,0.002689,0.046471,0.0,1.533348,6,0.0,web
facebook_20260517_143544,3,5t:10.104.182.141:50543-57.144.168.128:443/17,775,902888,4.0536,222737.38,1165.02,274.39,56,1240,0.005237,0.092853,0.0,2.410871,4,0.0,web
facebook_20260517_143544,0,5t:10.104.182.141:57275-57.144.168.34:443/17,18,9826,0.2456,40007.17,545.89,538.47,37,1240,0.014447,0.046069,1e-06,0.196692,2,0.0,web
facebook_20260517_143544,1,5t:10.104.182.141:57275-57.144.168.34:443/17,7,2499,0.2363,10576.56,357.0,491.34,37,1240,0.03938,0.069466,2e-06,0.193195,2,0.0,web
facebook_20260517_143544,0,5t:10.104.182.141:64570-57.144.168.128:443/17,187,212662,0.0912,2332079.43,1137.23,324.82,34,1240,0.00049,0.002384,0.0,0.030697,1,0.0,web
facebook_20260517_143544,1,5t:10.104.182.141:64570-57.144.168.128:443/17,460,533984,4.8298,110559.49,1160.83,282.84,56,1240,0.010523,0.1346,0.0,2.141152,5,0.0,web
facebook_20260517_143544,2,5t:10.104.182.141:64570-57.144.168.128:443/17,557,643568,1.222,526637.67,1155.42,298.33,48,1240,0.002198,0.023302,0.0,0.540989,2,0.0,web
facebook_20260517_143544,3,5t:10.104.182.141:64570-57.144.168.128:443/17,378,451344,4.5361,99500.76,1194.03,221.71,56,1240,0.012032,0.228631,0.0,4.445324,2,0.0,web
facebook_20260517_143544,0,5t:10.104.182.141:61263-57.144.168.141:443/17,16,9102,0.2554,35633.2,568.88,514.89,47,1240,0.017029,0.048719,1e-06,0.196182,2,0.0,web
facebook_20260517_143544,1,5t:10.104.182.141:61263-57.144.168.141:443/17,5,1894,0.2501,7571.57,378.8,437.95,38,1144,0.062537,0.083961,5e-06,0.206715,2,0.0,web
facebook_20260517_143544,0,5t:10.104.182.141:54831-142.250.206.46:443/17,10,7403,0.0717,103291.42,740.3,558.41,32,1258,0.007963,0.011276,3e-06,0.027678,1,0.0,web
facebook_20260517_143544,0,cid:fc1c9c9e81d165fb,7,1599,0.0419,38118.55,228.43,420.71,41,1258,0.006991,0.006232,5.7e-05,0.016577,1,1.0,data
facebook_20260517_143544,0,5t:10.104.182.141:60859-57.144.168.1:443/17,15,8927,0.2974,30020.04,595.13,525.79,47,1240,0.021241,0.052444,2e-06,0.202942,2,0.0,web
facebook_20260517_143544,0,5t:10.104.182.141:50754-216.239.34.223:443/17,17066,21202675,4.9977,4242515.51,1242.39,121.0,31,1258,0.000293,0.001793,0.0,0.118926,3,0.0,web
facebook_20260517_143544,1,5t:10.104.182.141:50754-216.239.34.223:443/17,17318,21596748,4.9975,4321549.37,1247.07,105.07,33,1258,0.000289,0.000823,0.0,0.019361,1,0.0,web
facebook_20260517_143544,2,5t:10.104.182.141:50754-216.239.34.223:443/17,55,67136,0.0643,1043895.76,1220.65,178.48,67,1258,0.001191,0.005377,1e-06,0.038626,1,0.0,web
facebook_20260517_143544,0,5t:10.104.182.141:49391-57.144.168.128:443/17,127,141094,3.3168,42539.57,1110.98,347.83,47,1240,0.026324,0.282371,1e-06,3.183128,2,0.0,web
facebook_20260517_143544,1,5t:10.104.182.141:49391-57.144.168.128:443/17,5,489,1.7148,285.17,97.8,65.09,41,216,0.428696,0.716617,1e-06,1.669562,2,0.0,web
facebook_20260517_143544,0,5t:10.104.182.141:57720-57.144.52.129:443/17,609,741710,1.4615,507501.9,1217.91,151.93,56,1240,0.002404,0.008237,0.0,0.176976,2,0.0,video
facebook_20260517_143544,1,5t:10.104.182.141:57720-57.144.52.129:443/17,16,16448,0.011,1490921.34,1028.0,441.94,56,1240,0.000735,0.001493,1e-06,0.004516,1,0.0,video
facebook_20260517_143544,0,5t:10.104.182.141:49217-57.144.168.129:443/17,3882,4773206,4.2473,1123825.75,1229.57,109.25,47,1240,0.001094,0.04311,0.0,2.683538,3,0.0,video
gmail_20260517_143639,0,5t:10.104.182.141:65357-142.251.150.119:443/17,14,9180,0.1267,72435.85,655.71,544.11,32,1258,0.009749,0.015899,0.0,0.04899,1,0.0,data
gmail_20260517_143639,0,5t:10.104.182.141:49734-142.251.154.119:443/17,13,9236,0.1207,76545.62,710.46,537.25,32,1258,0.010055,0.015995,0.0,0.04962,1,0.0,data
gmail_20260517_143639,0,5t:10.104.182.141:50963-192.178.211.84:443/17,179,191675,3.8929,49237.25,1070.81,398.85,32,1258,0.02187,0.207866,0.0,2.770976,7,0.0,web
gmail_20260517_143639,1,5t:10.104.182.141:50963-192.178.211.84:443/17,731,877407,0.716,1225482.09,1200.28,205.7,37,1258,0.000981,0.003961,1e-06,0.086787,1,0.0,web
gmail_20260517_143639,2,5t:10.104.182.141:50963-192.178.211.84:443/17,2346,2643350,4.069,649629.61,1126.75,302.02,33,1258,0.001735,0.035634,0.0,1.342351,3,0.0,web
gmail_20260517_143639,3,5t:10.104.182.141:50963-192.178.211.84:443/17,777,878389,0.6506,1350127.45,1130.49,311.84,34,1258,0.000838,0.006926,0.0,0.145368,3,0.0,web
gmail_20260517_143639,0,cid:e1f69688569ff5ce,77,7054,3.8345,1839.63,91.61,209.36,39,1258,0.050454,0.308037,3e-06,2.70281,6,1.0,data
gmail_20260517_143639,1,cid:e1f69688569ff5ce,374,24890,0.7733,32187.73,66.55,28.89,40,549,0.002073,0.006293,1e-06,0.084013,1,1.0,data
gmail_20260517_143639,2,cid:e1f69688569ff5ce,261,12998,4.1094,3162.97,49.8,63.91,40,624,0.015806,0.103336,4.2e-05,1.326397,3,1.0,data
gmail_20260517_143639,3,cid:e1f69688569ff5ce,87,4787,0.6616,7235.02,55.02,78.11,40,627,0.007694,0.017769,3.5e-05,0.115324,3,1.0,data
gmail_20260517_143639,0,5t:10.104.182.141:63891-142.251.150.119:443/17,17,7644,0.6486,11786.26,449.65,506.39,32,1258,0.040534,0.079671,1e-06,0.31429,3,0.0,web
gmail_20260517_143639,1,5t:10.104.182.141:63891-142.251.150.119:443/17,5,204,3.3121,61.59,40.8,18.61,31,78,0.828031,0.542498,0.064633,1.508188,4,0.0,web
gmail_20260517_143639,2,5t:10.104.182.141:63891-142.251.150.119:443/17,11,351,4.0759,86.12,31.91,0.29,31,32,0.407593,0.417461,0.027698,1.380628,7,0.0,web
gmail_20260517_143639,0,5t:10.104.182.141:54282-142.251.221.195:443/17,59,65827,0.0867,759651.7,1115.71,369.26,31,1258,0.001494,0.005636,1e-06,0.038549,1,0.0,web
gmail_20260517_143639,1,5t:10.104.182.141:54282-142.251.221.195:443/17,281,330590,0.2925,1130264.53,1176.48,284.1,35,1258,0.001045,0.006115,1e-06,0.088609,1,0.0,web
gmail_20260517_143639,2,5t:10.104.182.141:54282-142.251.221.195:443/17,1031,1277451,0.4012,3184035.09,1239.04,135.81,32,1258,0.00039,0.000952,0.0,0.007736,1,0.0,web
gmail_20260517_143639,0,5t:10.104.182.141:59715-142.251.222.163:443/17,40,28177,0.3019,93325.11,704.42,560.71,31,1258,0.007742,0.024553,1e-06,0.151408,2,0.0,web
gmail_20260517_143639,0,5t:10.104.182.141:52961-142.251.222.174:443/17,35,11100,3.2469,3418.66,317.14,411.25,31,1258,0.095497,0.444951,1e-06,2.627734,3,0.0,web
gmail_20260517_143639,1,5t:10.104.182.141:52961-142.251.222.174:443/17,5,503,0.0681,7385.86,100.6,84.89,30,229,0.017026,0.018585,2e-06,0.047193,1,0.0,web
gmail_20260517_143639,2,5t:10.104.182.141:52961-142.251.222.174:443/17,21,2234,3.6508,611.93,106.38,95.92,31,403,0.182539,0.51858,1e-06,1.879536,3,0.0,web
gmail_20260517_143639,3,5t:10.104.182.141:52961-142.251.222.174:443/17,12,967,0.4901,1973.12,80.58,80.59,32,262,0.044553,0.116696,1e-06,0.411848,2,0.0,web
gmail_20260517_143639,0,cid:ff128bc06b25f4cf,27,8154,3.2075,2542.17,302.0,366.67,39,1258,0.123365,0.508016,3e-06,2.640208,3,1.0,web
gmail_20260517_143639,1,cid:ff128bc06b25f4cf,6,2425,0.1238,19586.45,404.17,512.54,40,1129,0.024762,0.015719,4e-06,0.042544,1,1.0,web
gmail_20260517_143639,2,cid:ff128bc06b25f4cf,20,9207,3.6508,2521.91,460.35,531.64,39,1254,0.192148,0.528759,1.9e-05,1.851588,3,1.0,web
gmail_20260517_143639,3,cid:ff128bc06b25f4cf,15,6311,0.4926,12812.23,420.73,515.5,40,1253,0.035184,0.103955,3e-06,0.408292,2,1.0,web
gmail_20260517_143639,0,5t:10.104.182.141:57997-142.250.207.78:443/17,26,11011,3.6397,3025.27,423.5,485.62,31,1258,0.145587,0.468316,2e-06,2.263465,4,0.0,web
gmail_20260517_143639,0,cid:e71dc462b30ba430,17,5380,3.5985,1495.06,316.47,458.4,40,1258,0.224908,0.576348,1.5e-05,2.274825,4,1.0,web
gmail_20260517_143639,0,5t:10.104.182.141:65044-216.239.36.223:443/17,20811,25930970,4.9984,5187876.91,1246.02,103.18,33,1258,0.00024,0.001087,0.0,0.091144,1,0.0,web
gmail_20260517_143639,1,5t:10.104.182.141:65044-216.239.36.223:443/17,13555,16930943,3.247,5214370.94,1249.06,94.41,39,1258,0.00024,0.000702,0.0,0.015805,1,0.0,web
gmail_20260517_143639,0,5t:10.104.182.141:59007-142.251.222.163:443/17,108,121572,0.6172,196963.87,1125.67,358.47,31,1258,0.005769,0.044465,1e-06,0.461551,2,0.0,web
gmail_20260517_143639,0,5t:10.104.182.141:62148-172.217.24.106:443/17,17,10075,0.1156,87154.62,592.65,542.47,32,1258,0.007225,0.012596,2e-06,0.039518,1,0.0,web
gmail_20260517_143639,0,cid:ff0d001c18c0ec56,9,2574,0.0798,32271.4,286.0,458.92,39,1258,0.00997,0.014144,6.6e-05,0.043755,1,1.0,web
gmail_20260517_143639,0,5t:10.104.182.141:50253-142.251.222.174:443/17,25,6169,0.571,10803.74,246.76,397.67,29,1258,0.023792,0.073771,0.0,0.370287,2,0.0,web
gmail_20260517_143639,0,5t:10.104.182.141:51396-142.251.223.14:443/17,10,8507,0.1116,76244.75,850.7,533.12,32,1258,0.012397,0.015905,2e-06,0.044582,1,0.0,web
gmail_20260517_143639,1,5t:10.104.182.141:51396-142.251.223.14:443/17,15,5311,3.5897,1479.49,354.07,474.73,32,1254,0.25641,0.590861,1e-06,1.918872,3,0.0,web
gmail_20260517_143639,0,5t:10.104.182.141:60449-142.251.43.131:443/17,17,13464,0.1092,123296.7,792.0,531.16,32,1258,0.006825,0.010531,1e-06,0.036779,1,0.0,web
gmail_20260517_143639,1,5t:10.104.182.141:60449-142.251.43.131:443/17,122,128195,3.598,35629.53,1050.78,412.67,31,1258,0.029736,0.196434,1e-06,1.886669,3,0.0,web
google_drive_20260517_143733,0,5t:10.104.182.141:51769-142.251.151.119:443/17,15,10590,0.1265,83732.53,706.0,535.46,32,1258,0.009034,0.015633,0.0,0.049741,1,0.0,data
google_drive_20260517_143733,0,5t:10.104.182.141:64242-142.251.150.119:443/17,14,9222,0.1314,70181.06,658.71,541.97,32,1258,0.010108,0.016399,0.0,0.04872,1,0.0,data
google_drive_20260517_143733,0,5t:10.104.182.141:53934-142.251.151.119:443/17,46,7670,4.9372,1553.5,166.74,327.15,29,1258,0.109717,0.396318,1e-06,2.645643,7,0.0,web
google_drive_20260517_143733,1,5t:10.104.182.141:53934-142.251.151.119:443/17,10,2231,1.8341,1216.41,223.1,400.87,31,1254,0.203788,0.257622,4e-06,0.806739,5,0.0,web
google_drive_20260517_143733,0,5t:10.104.182.141:53064-142.251.221.110:443/17,276,266686,0.9473,281525.49,966.25,478.04,31,1258,0.003445,0.019426,0.0,0.280998,2,0.0,web
google_drive_20260517_143733,0,5t:10.104.182.141:55478-142.251.222.163:443/17,12,8133,0.1169,69569.32,677.75,544.43,32,1258,0.010628,0.01566,1e-06,0.041381,1,0.0,web
google_drive_20260517_143733,1,5t:10.104.182.141:55478-142.251.222.163:443/17,477,575880,0.5559,1035902.88,1207.3,220.06,33,1258,0.001168,0.010661,0.0,0.182043,3,0.0,web
google_drive_20260517_143733,0,5t:10.104.182.141:56028-142.251.222.163:443/17,28,25874,0.2914,88798.08,924.07,510.59,32,1258,0.010792,0.032313,1e-06,0.166131,2,0.0,web
